ID	Sex	weak	trait
1509	2	5	16.9
1509	2	6	17.8
1509	2	7	17.6
1509	2	8	19.1
1509	2	9	18.3
1509	2	10	18.5
1509	2	11	18
1509	2	12	19.6
1509	2	13	18.9
1509	2	14	19.2
1509	2	15	19.1
1509	2	16	20
1432	1	1	6.8
1432	1	2	8.9
1432	1	3	10.9
1432	1	4	12.7
1432	1	5	13.6
1432	1	6	14.6
1432	1	7	15.5
1432	1	8	16.3
1432	1	9	16.2
1432	1	10	17.1
1432	1	11	16.7
1432	1	12	16.9
1432	1	13	17.6
1432	1	14	17.8
1432	1	15	18
1432	1	16	18.4
1440	1	1	5.4
1440	1	2	9.3
1440	1	3	11.7
1440	1	4	13.4
1440	1	5	15
1440	1	6	14.8
1440	1	7	15.7
1440	1	8	14.5
1440	1	9	15.5
1440	1	10	16.7
1440	1	11	15
1440	1	12	16.7
1440	1	13	16.8
1440	1	14	16.7
1440	1	15	18.1
1440	1	16	19.6
1448	2	1	5.4
1448	2	2	9.8
1448	2	3	12.4
1448	2	4	14.2
1448	2	5	16.2
1448	2	6	16.6
1448	2	7	16.9
1448	2	8	17.5
1448	2	9	17.2
1448	2	10	18.2
1448	2	11	18.1
1448	2	12	19.2
1448	2	13	19.4
1448	2	14	18.3
1448	2	15	19.4
1448	2	16	20.9
1456	1	1	5.1
1456	1	2	8.5
1456	1	3	11.8
1456	1	4	14.1
1456	1	5	17.2
1456	1	6	17.1
1456	1	7	16.6
1456	1	8	17.1
1456	1	9	17.6
1456	1	10	18.3
1456	1	11	17.3
1456	1	12	17.6
1456	1	13	18
1456	1	14	17.5
1456	1	15	18.8
1456	1	16	18.9
1463	2	1	5
1463	2	2	8.8
1463	2	3	10.9
1463	2	4	14.4
1463	2	5	16.2
1463	2	6	16.7
1463	2	7	17
1463	2	8	17.1
1463	2	9	17.4
1463	2	10	18.3
1463	2	11	18.9
1463	2	12	19.2
1463	2	13	19.2
1463	2	14	19.8
1463	2	15	20.1
1463	2	16	20.7
1470	2	1	4.8
1470	2	2	8.6
1470	2	3	11.1
1470	2	4	15.5
1470	2	5	19.4
1470	2	6	18
1470	2	7	19.4
1470	2	8	20
1470	2	9	21.3
1470	2	10	21.6
1470	2	11	21.8
1470	2	12	22.9
1470	2	13	22.5
1470	2	14	24.2
1470	2	15	24.7
1470	2	16	25.2
1478	1	1	4.7
1478	1	2	8
1478	1	3	10.2
1478	1	4	12.4
1478	1	5	15.3
1478	1	6	16.3
1478	1	7	16.7
1478	1	8	16.5
1478	1	9	17.3
1478	1	10	17.7
1478	1	11	18
1478	1	12	18.3
1478	1	13	19
1478	1	14	20.6
1478	1	15	20.7
1478	1	16	21.4
1486	2	1	5.5
1486	2	2	9
1486	2	3	12.1
1486	2	4	14.2
1486	2	5	18.5
1486	2	6	18.8
1486	2	7	18.7
1486	2	8	18.8
1486	2	9	18.8
1486	2	10	20
1486	2	11	20.4
1486	2	12	21.3
1486	2	13	21.1
1486	2	14	22.5
1486	2	15	22.6
1486	2	16	23.2
1494	1	1	5.4
1494	1	2	9.2
1494	1	3	10.3
1494	1	4	12.6
1494	1	5	13.4
1494	1	6	14.3
1494	1	7	14.5
1494	1	8	14.2
1494	1	9	15.8
1494	1	10	16.7
1494	1	11	14.9
1494	1	12	15.7
1494	1	13	15.5
1494	1	14	16.9
1494	1	15	17.2
1494	1	16	16.4
1502	1	1	5.1
1502	1	2	9
1502	1	3	11.1
1502	1	4	12.5
1502	1	5	13.8
1502	1	6	14.3
1502	1	7	14.4
1502	1	8	14.1
1502	1	9	15.1
1502	1	10	14.9
1502	1	11	15.4
1502	1	12	15
1502	1	13	15.2
1502	1	14	16
1502	1	15	15.9
1502	1	16	16.5
1513	1	1	4.1
1513	1	2	8.3
1513	1	3	10.3
1513	1	4	12
1513	1	5	13.6
1513	1	6	14.9
1513	1	7	14.6
1513	1	8	14.2
1513	1	9	15.1
1513	1	10	15.4
1513	1	11	15.2
1513	1	12	15.6
1513	1	13	16.1
1513	1	14	17.3
1513	1	15	18.5
1513	1	16	18.6
1518	2	1	4.9
1518	2	2	9.4
1518	2	3	10.7
1518	2	4	15
1518	2	5	20.4
1518	2	6	19.6
1518	2	7	19.5
1518	2	8	20
1518	2	9	20.5
1518	2	10	21.1
1518	2	11	20.6
1518	2	12	21.1
1518	2	13	21.2
1518	2	14	23
1518	2	15	22.3
1518	2	16	23.2
1527	2	1	5.2
1527	2	2	8.2
1527	2	3	10.8
1527	2	4	12.4
1527	2	5	15.6
1527	2	6	17
1527	2	7	16.6
1527	2	8	17.4
1527	2	9	16.7
1527	2	10	16.9
1527	2	11	17.1
1527	2	12	17.8
1527	2	13	18.8
1527	2	14	18.6
1527	2	15	19.5
1527	2	16	20.1
1535	1	1	4.9
1535	1	2	8.7
1535	1	3	10.1
1535	1	4	12.3
1535	1	5	14.3
1535	1	6	15.3
1535	1	7	15.4
1535	1	8	15.7
1535	1	9	15.8
1535	1	10	15.8
1535	1	11	15.6
1535	1	12	16.5
1535	1	13	17.8
1535	1	14	17.5
1535	1	15	19.4
1535	1	16	18.8
1543	2	1	5.6
1543	2	2	9.6
1543	2	3	12.6
1543	2	4	16.4
1543	2	5	21.1
1543	2	6	20.3
1543	2	7	21.3
1543	2	8	21.7
1543	2	9	21.8
1543	2	10	22.2
1543	2	11	22.1
1543	2	12	22.6
1543	2	13	23.1
1543	2	14	22.5
1543	2	15	22.8
1543	2	16	22.4
1551	2	1	5.7
1551	2	2	10.4
1551	2	3	13
1551	2	4	15.5
1551	2	5	18.4
1551	2	6	20.1
1551	2	7	20.5
1551	2	8	20.7
1551	2	9	21
1551	2	10	21
1551	2	11	21.4
1551	2	12	21.2
1551	2	13	21.7
1551	2	14	22.5
1551	2	15	23.5
1551	2	16	24.3
1559	2	1	5.240269587
1559	2	2	6.6
1559	2	3	9.1
1559	2	4	13.1
1559	2	5	16.9
1559	2	6	17
1559	2	7	19.3
1559	2	8	19.9
1559	2	9	20.9
1559	2	10	22.3
1559	2	11	20.9
1559	2	12	22.4
1559	2	13	23.1
1559	2	14	24
1559	2	15	24
1559	2	16	23.4
1566	1	1	5.240269587
1566	1	2	8.5
1566	1	3	9.6
1566	1	4	11.4
1566	1	5	13
1566	1	6	14.6
1566	1	7	14.9
1566	1	8	15.7
1566	1	9	15.2
1566	1	10	16.6
1566	1	11	14.4
1566	1	12	15.5
1566	1	13	15.7
1566	1	14	16.1
1566	1	15	16.5
1566	1	16	16.5
1988	1	1	7.2
1988	1	2	12.8
1988	1	3	15.8
1988	1	4	19.2
1988	1	5	21.7
1988	1	6	21.1
1988	1	7	20.8
1988	1	8	20.3
1988	1	9	20.6
1988	1	10	20.5
1988	1	11	20.5
1988	1	12	21
1988	1	13	22.2
1988	1	14	21.3
1988	1	15	20.6
1988	1	16	21.67417647
1578	1	1	4.3
1578	1	2	8.2
1578	1	3	9.5
1578	1	4	11
1578	1	5	13.2
1578	1	6	14.2
1578	1	7	14
1578	1	8	14.2
1578	1	9	14.9
1578	1	10	14.5
1578	1	11	14.8
1578	1	12	14.2
1578	1	13	15
1578	1	14	15.7
1578	1	15	15.8
1578	1	16	16.5
1586	1	1	4.3
1586	1	2	7.5
1586	1	3	9.6
1586	1	4	10.8
1586	1	5	12.7
1586	1	6	12.9
1586	1	7	14.9
1586	1	8	14.2
1586	1	9	14.3
1586	1	10	15.5
1586	1	11	15.5
1586	1	12	15
1586	1	13	15.5
1586	1	14	15.6
1586	1	15	16.7
1586	1	16	16.9
1594	1	1	8.3
1594	1	2	10.3
1594	1	3	12.4
1594	1	4	14
1594	1	5	15.3
1594	1	6	16.8
1594	1	7	16.9
1594	1	8	16.6
1594	1	9	17.5
1594	1	10	16.8
1594	1	11	17.4
1594	1	12	17.5
1594	1	13	19
1594	1	14	18.8
1594	1	15	18.8
1594	1	16	19.3
1511	2	1	4.4
1511	2	2	7.8
1511	2	3	10
1511	2	4	14.7
1511	2	5	17.9
1511	2	6	18.2
1511	2	7	19.7
1511	2	8	20.8
1511	2	9	22.9
1511	2	10	23.7
1511	2	11	23.6
1511	2	12	24.2
1511	2	13	24.5
1511	2	14	25.4
1511	2	15	25.9
1511	2	16	25.9
1519	1	1	6.2
1519	1	2	11.2
1519	1	3	12.6
1519	1	4	15.1
1519	1	5	17.5
1519	1	6	18
1519	1	7	18.7
1519	1	8	18.6
1519	1	9	20.6
1519	1	10	21.5
1519	1	11	20.6
1519	1	12	21.8
1519	1	13	21.9
1519	1	14	22.7
1519	1	15	23
1519	1	16	24.3
1528	2	1	5.1
1528	2	2	8
1528	2	3	10.9
1528	2	4	14.8
1528	2	5	17.2
1528	2	6	18.4
1528	2	7	19.3
1528	2	8	20.6
1528	2	9	20.7
1528	2	10	21.2
1528	2	11	21.6
1528	2	12	23.3
1528	2	13	24.3
1528	2	14	24.9
1528	2	15	24.4
1528	2	16	24.6
1536	2	1	5.8
1536	2	2	9.5
1536	2	3	11.2
1536	2	4	15.5
1536	2	5	19
1536	2	6	18.4
1536	2	7	17.6
1536	2	8	18.9
1536	2	9	19.3
1536	2	10	19.9
1536	2	11	20.3
1536	2	12	20.7
1536	2	13	20.3
1536	2	14	22
1536	2	15	21.3
1536	2	16	21.9
1544	1	1	4.5
1544	1	2	8.2
1544	1	3	10
1544	1	4	11.3
1544	1	5	14.2
1544	1	6	15
1544	1	7	16.2
1544	1	8	15.5
1544	1	9	15.4
1544	1	10	15.4
1544	1	11	16.3
1544	1	12	16.2
1544	1	13	16.7
1544	1	14	17
1544	1	15	16.9
1544	1	16	17.5
1552	2	1	5.9
1552	2	2	10.7
1552	2	3	12.2
1552	2	4	14
1552	2	5	17
1552	2	6	18.1
1552	2	7	18
1552	2	8	18.9
1552	2	9	18.9
1552	2	10	20.5
1552	2	11	20.8
1552	2	12	21
1552	2	13	21.5
1552	2	14	23.4
1552	2	15	24.6
1552	2	16	25.6
1560	1	1	5.240269587
1560	1	2	7
1560	1	3	8.2
1560	1	4	9.7
1560	1	5	11.5
1560	1	6	12.6
1560	1	7	13.1
1560	1	8	13
1560	1	9	13.4
1560	1	10	14.7
1560	1	11	14.5
1560	1	12	14.8
1560	1	13	14.8
1560	1	14	15.1
1560	1	15	15.3
1560	1	16	15.7
1567	2	1	5.240269587
1567	2	2	8.9
1567	2	3	10.7
1567	2	4	13.8
1567	2	5	19.2
1567	2	6	19.3
1567	2	7	20.1
1567	2	8	20.2
1567	2	9	20.7
1567	2	10	22.4
1567	2	11	21.6
1567	2	12	22.8
1567	2	13	22.5
1567	2	14	22.6
1567	2	15	24.1
1567	2	16	23.9
1571	1	1	5.9
1571	1	2	9.6
1571	1	3	10.5
1571	1	4	13
1571	1	5	16.4
1571	1	6	16.3
1571	1	7	15.9
1571	1	8	16
1571	1	9	16
1571	1	10	16.9
1571	1	11	16.9
1571	1	12	17.2
1571	1	13	18.6
1571	1	14	19.5
1571	1	15	19.8
1571	1	16	20.3
1579	2	1	5.4
1579	2	2	9.3
1579	2	3	10.6
1579	2	4	13.7
1579	2	5	16.5
1579	2	6	17.3
1579	2	7	17.3
1579	2	8	17.1
1579	2	9	17.7
1579	2	10	18.3
1579	2	11	18.8
1579	2	12	18.9
1579	2	13	19.4
1579	2	14	19.2
1579	2	15	20.3
1579	2	16	20.1
1587	2	1	5.2
1587	2	2	9.2
1587	2	3	10.8
1587	2	4	13.5
1587	2	5	16.9
1587	2	6	18.4
1587	2	7	19
1587	2	8	19.6
1587	2	9	21.2
1587	2	10	21.8
1587	2	11	22.8
1587	2	12	22.8
1587	2	13	23.1
1587	2	14	22.1
1587	2	15	22.9
1587	2	16	23.2
1512	1	1	4.7
1512	1	2	8.3
1512	1	3	10
1512	1	4	11.7
1512	1	5	13.4
1512	1	6	14.2
1512	1	7	13.6
1512	1	8	14.1
1512	1	9	15.1
1512	1	10	13.7
1512	1	11	14.1
1512	1	12	14.8
1512	1	13	14.7
1512	1	14	14.1
1512	1	15	15.1
1512	1	16	15.3
1520	1	1	5
1520	1	2	9.4
1520	1	3	11
1520	1	4	13.1
1520	1	5	14.9
1520	1	6	15.8
1520	1	7	16.3
1520	1	8	16.4
1520	1	9	16.8
1520	1	10	17.2
1520	1	11	17.6
1520	1	12	18.5
1520	1	13	19.2
1520	1	14	19.6
1520	1	15	18.2
1520	1	16	19.2
1529	1	1	5.4
1529	1	2	8
1529	1	3	11.4
1529	1	4	13.7
1529	1	5	15.1
1529	1	6	15.3
1529	1	7	16.2
1529	1	8	15.8
1529	1	9	16
1529	1	10	16.3
1529	1	11	15.9
1529	1	12	16.7
1529	1	13	16.9
1529	1	14	17.6
1529	1	15	18.1
1529	1	16	18.2
1537	2	1	5.7
1537	2	2	9.6
1537	2	3	11.5
1537	2	4	14.9
1537	2	5	17.6
1537	2	6	17.7
1537	2	7	18
1537	2	8	19.1
1537	2	9	19.8
1537	2	10	20.7
1537	2	11	20.9
1537	2	12	22.1
1537	2	13	23.7
1537	2	14	23.6
1537	2	15	24.2
1537	2	16	24.6
1545	1	1	4.8
1545	1	2	8.7
1545	1	3	10.9
1545	1	4	13.4
1545	1	5	16.6
1545	1	6	16.2
1545	1	7	17.6
1545	1	8	16.8
1545	1	9	16.9
1545	1	10	16.3
1545	1	11	16.2
1545	1	12	16.5
1545	1	13	17.2
1545	1	14	16.3
1545	1	15	19.8
1545	1	16	20
1553	2	1	5
1553	2	2	9.8
1553	2	3	11.3
1553	2	4	13.7
1553	2	5	16.8
1553	2	6	18.1
1553	2	7	18.8
1553	2	8	19.3
1553	2	9	19.4
1553	2	10	20.5
1553	2	11	20.5
1553	2	12	21.2
1553	2	13	21.4
1553	2	14	22.9
1553	2	15	24
1553	2	16	24.7
1568	1	1	5.240269587
1568	1	2	9
1568	1	3	10.5
1568	1	4	12.8
1568	1	5	14.7
1568	1	6	16
1568	1	7	16.6
1568	1	8	17.4
1568	1	9	17.2
1568	1	10	18.3
1568	1	11	16.5
1568	1	12	18.1
1568	1	13	17.1
1568	1	14	17.4
1568	1	15	18.1
1568	1	16	18.3
1572	1	1	5.3
1572	1	2	9.2
1572	1	3	10.6
1572	1	4	12.2
1572	1	5	13.4
1572	1	6	14.1
1572	1	7	14.6
1572	1	8	15
1572	1	9	15.4
1572	1	10	15.6
1572	1	11	15.3
1572	1	12	14.9
1572	1	13	15.6
1572	1	14	16.4
1572	1	15	17
1572	1	16	16.5
1580	1	1	5.3
1580	1	2	9.2
1580	1	3	11.4
1580	1	4	12.2
1580	1	5	13.7
1580	1	6	14.7
1580	1	7	14.9
1580	1	8	14.8
1580	1	9	14.4
1580	1	10	14.3
1580	1	11	14.1
1580	1	12	14.6
1580	1	13	14.8
1580	1	14	16.4
1580	1	15	16.5
1580	1	16	15.8
1588	2	1	5.3
1588	2	2	9.2
1588	2	3	11.2
1588	2	4	14.8
1588	2	5	17.3
1588	2	6	18.3
1588	2	7	18.4
1588	2	8	18.6
1588	2	9	20.3
1588	2	10	20.5
1588	2	11	20.8
1588	2	12	20.8
1588	2	13	20.9
1588	2	14	20.3
1588	2	15	20.9
1588	2	16	21.9
1595	2	1	8.1
1595	2	2	10.4
1595	2	3	11.8
1595	2	4	13
1595	2	5	15.1
1595	2	6	15.3
1595	2	7	16
1595	2	8	16.7
1595	2	9	16.4
1595	2	10	15.8
1595	2	11	16.4
1595	2	12	16.1
1595	2	13	16.1
1595	2	14	17
1595	2	15	18
1595	2	16	17.3
1510	2	1	4.6
1510	2	2	8
1510	2	3	9.5
1510	2	4	12.1
1510	2	5	16.4
1510	2	6	16.8
1510	2	7	17.2
1510	2	8	17.6
1510	2	9	17.8
1510	2	10	18.2
1510	2	11	18.6
1510	2	12	19.4
1510	2	13	18.6
1510	2	14	19.3
1510	2	15	19.9
1510	2	16	20
1521	2	1	5.1
1521	2	2	9.1
1521	2	3	9.6
1521	2	4	14.7
1521	2	5	19.4
1521	2	6	18.4
1521	2	7	19.1
1521	2	8	19.5
1521	2	9	20.2
1521	2	10	21.4
1521	2	11	21.4
1521	2	12	21.7
1521	2	13	22.3
1521	2	14	23.4
1521	2	15	23.4
1521	2	16	24.3
1530	2	1	5.6
1530	2	2	8.2
1530	2	3	11.5
1530	2	4	14.2
1530	2	5	16.9
1530	2	6	17.8
1530	2	7	17.9
1530	2	8	18.9
1530	2	9	18.6
1530	2	10	19.6
1530	2	11	20.1
1530	2	12	20.8
1530	2	13	21.7
1530	2	14	21.5
1530	2	15	21.2
1530	2	16	21
1538	2	1	5.4
1538	2	2	8.9
1538	2	3	10.4
1538	2	4	12.7
1538	2	5	14.8
1538	2	6	16.2
1538	2	7	16.3
1538	2	8	17.8
1538	2	9	18.8
1538	2	10	18.7
1538	2	11	18.6
1538	2	12	19.6
1538	2	13	21.5
1538	2	14	21.5
1538	2	15	20.9
1538	2	16	21.3
1546	1	1	5
1546	1	2	8.8
1546	1	3	10.5
1546	1	4	11.8
1546	1	5	15.5
1546	1	6	16.6
1546	1	7	17.3
1546	1	8	16.4
1546	1	9	16.9
1546	1	10	17
1546	1	11	16.5
1546	1	12	16.8
1546	1	13	17.3
1546	1	14	17.2
1546	1	15	17.8
1546	1	16	17.7
1554	2	1	5.240269587
1554	2	2	8.4
1554	2	3	10.1
1554	2	4	12.7
1554	2	5	16.6
1554	2	6	17.2
1554	2	7	19.4
1554	2	8	19.8
1554	2	9	20.1
1554	2	10	21.1
1554	2	11	19.9
1554	2	12	21.5
1554	2	13	22.6
1554	2	14	23
1554	2	15	23
1554	2	16	23.6
1561	2	1	5.240269587
1561	2	2	7.2
1561	2	3	8.9
1561	2	4	10.9
1561	2	5	13.9
1561	2	6	14.9
1561	2	7	16.3
1561	2	8	16.9
1561	2	9	17.3
1561	2	10	18.4
1561	2	11	17.5
1561	2	12	18.6
1561	2	13	19.6
1561	2	14	20.5
1561	2	15	20.4
1561	2	16	20.6
1569	2	1	5.240269587
1569	2	2	8.6
1569	2	3	10.7
1569	2	4	13.3
1569	2	5	19.7
1569	2	6	19.1
1569	2	7	20.3
1569	2	8	20.7
1569	2	9	21.4
1569	2	10	22.7
1569	2	11	21.5
1569	2	12	22
1569	2	13	22.7
1569	2	14	22.8
1569	2	15	24.5
1569	2	16	24.4
1573	1	1	5.6
1573	1	2	9.5
1573	1	3	10.7
1573	1	4	12.1
1573	1	5	13.8
1573	1	6	14.7
1573	1	7	14.9
1573	1	8	14.8
1573	1	9	16.2
1573	1	10	15.6
1573	1	11	15.2
1573	1	12	14.9
1573	1	13	15.8
1573	1	14	15.7
1573	1	15	16.6
1573	1	16	16.5
1581	1	1	5
1581	1	2	8.8
1581	1	3	9.9
1581	1	4	11.1
1581	1	5	12.5
1581	1	6	13.3
1581	1	7	14.1
1581	1	8	14.3
1581	1	9	14.5
1581	1	10	14.8
1581	1	11	15.6
1581	1	12	14.8
1581	1	13	15.1
1581	1	14	15.3
1581	1	15	16.5
1581	1	16	17
1589	2	1	4.6
1589	2	2	8.2
1589	2	3	10.1
1589	2	4	13.1
1589	2	5	16.5
1589	2	6	17.3
1589	2	7	18.2
1589	2	8	18.6
1589	2	9	20
1589	2	10	21
1589	2	11	21.2
1589	2	12	21.5
1589	2	13	21.6
1589	2	14	21.8
1589	2	15	21.5
1589	2	16	22.4
1596	1	1	5.4
1596	1	2	8.9
1596	1	3	10.9
1596	1	4	12.7
1596	1	5	13.9
1596	1	6	15.3
1596	1	7	15.7
1596	1	8	15
1596	1	9	15.1
1596	1	10	15.9
1596	1	11	15.2
1596	1	12	16.3
1596	1	13	17.2
1596	1	14	18
1596	1	15	17.9
1596	1	16	18.2
1514	1	1	5.2
1514	1	2	9.4
1514	1	3	10.6
1514	1	4	12.4
1514	1	5	15.2
1514	1	6	16.6
1514	1	7	15.7
1514	1	8	16.7
1514	1	9	17.1
1514	1	10	19.5
1514	1	11	19.3
1514	1	12	21
1514	1	13	21.3
1514	1	14	20.2
1514	1	15	22.7
1514	1	16	21.5
1522	2	1	6.2
1522	2	2	10.1
1522	2	3	10.5
1522	2	4	13.4
1522	2	5	18.4
1522	2	6	19.1
1522	2	7	19
1522	2	8	19.8
1522	2	9	21
1522	2	10	21.8
1522	2	11	21
1522	2	12	21.5
1522	2	13	21.5
1522	2	14	23.3
1522	2	15	22.6
1522	2	16	23.2
1531	2	1	5.3
1531	2	2	8.4
1531	2	3	12
1531	2	4	15.9
1531	2	5	18.2
1531	2	6	17.8
1531	2	7	18.2
1531	2	8	19.1
1531	2	9	18.2
1531	2	10	18.4
1531	2	11	19.2
1531	2	12	20.3
1531	2	13	21.4
1531	2	14	20.7
1531	2	15	20.7
1531	2	16	21.4
1539	1	1	5.4
1539	1	2	9.1
1539	1	3	9.9
1539	1	4	10.5
1539	1	5	12.1
1539	1	6	13.4
1539	1	7	13.9
1539	1	8	14.4
1539	1	9	14.8
1539	1	10	14.7
1539	1	11	15.3
1539	1	12	16.2
1539	1	13	16.6
1539	1	14	17
1539	1	15	16.7
1539	1	16	16.5
1547	1	1	4.9
1547	1	2	8.7
1547	1	3	10.7
1547	1	4	12
1547	1	5	13.9
1547	1	6	14.2
1547	1	7	15.7
1547	1	8	15
1547	1	9	14.9
1547	1	10	14.7
1547	1	11	14.7
1547	1	12	15.4
1547	1	13	15.5
1547	1	14	16
1547	1	15	16.1
1547	1	16	15.9
1555	2	1	5.240269587
1555	2	2	7.5
1555	2	3	9.4
1555	2	4	13.8
1555	2	5	17.6
1555	2	6	17.4
1555	2	7	18.7
1555	2	8	18.7
1555	2	9	18.7
1555	2	10	20.5
1555	2	11	19.8
1555	2	12	20.9
1555	2	13	21.5
1555	2	14	21.8
1555	2	15	22.6
1555	2	16	22.4
1562	2	1	5.240269587
1562	2	2	7.1
1562	2	3	8.5
1562	2	4	11.8
1562	2	5	14.7
1562	2	6	14.5
1562	2	7	15.1
1562	2	8	15
1562	2	9	15.4
1562	2	10	16.4
1562	2	11	15.6
1562	2	12	16.6
1562	2	13	17.8
1562	2	14	19.1
1562	2	15	18.2
1562	2	16	18.8
1570	2	1	5.240269587
1570	2	2	8.6
1570	2	3	10.8
1570	2	4	12.6
1570	2	5	17.2
1570	2	6	17.3
1570	2	7	17.6
1570	2	8	18.5
1570	2	9	18.7
1570	2	10	19.5
1570	2	11	18.7
1570	2	12	19.7
1570	2	13	19.8
1570	2	14	19.9
1570	2	15	20.8
1570	2	16	21.3
1574	2	1	4.7
1574	2	2	8.2
1574	2	3	10.6
1574	2	4	15.3
1574	2	5	18.7
1574	2	6	20.3
1574	2	7	21.1
1574	2	8	21.6
1574	2	9	23.2
1574	2	10	24.3
1574	2	11	25.8
1574	2	12	25.1
1574	2	13	26.2
1574	2	14	27.1
1574	2	15	27.1
1574	2	16	27.7
1582	2	1	4.8
1582	2	2	8.8
1582	2	3	11.3
1582	2	4	14
1582	2	5	16.8
1582	2	6	17.9
1582	2	7	18.7
1582	2	8	17.9
1582	2	9	19.4
1582	2	10	19.8
1582	2	11	19.6
1582	2	12	19.3
1582	2	13	19.6
1582	2	14	19.5
1582	2	15	20.5
1582	2	16	22.2
1590	2	1	4.8
1590	2	2	8.5
1590	2	3	10.6
1590	2	4	14.1
1590	2	5	16.9
1590	2	6	17.9
1590	2	7	18
1590	2	8	18.3
1590	2	9	19.4
1590	2	10	20.1
1590	2	11	20.2
1590	2	12	20.5
1590	2	13	20.8
1590	2	14	21.2
1590	2	15	21.2
1590	2	16	21.6
1597	1	1	5.6
1597	1	2	8.8
1597	1	3	11.3
1597	1	4	13.4
1597	1	5	14.8
1597	1	6	16.4
1597	1	7	17
1597	1	8	16.5
1597	1	9	16.9
1597	1	10	17.2
1597	1	11	17
1597	1	12	17.7
1597	1	13	18.4
1597	1	14	18.3
1597	1	15	19.5
1597	1	16	19.2
1515	1	1	5.5
1515	1	2	9.2
1515	1	3	10.8
1515	1	4	12.7
1515	1	5	14.8
1515	1	6	15.6
1515	1	7	14.9
1515	1	8	15.5
1515	1	9	16.5
1515	1	10	16.9
1515	1	11	15.8
1515	1	12	16
1515	1	13	16.4
1515	1	14	16.7
1515	1	15	17.3
1515	1	16	19.2
1523	2	1	5.8
1523	2	2	9.6
1523	2	3	10.3
1523	2	4	13.4
1523	2	5	18.4
1523	2	6	18.6
1523	2	7	18.6
1523	2	8	19.6
1523	2	9	20.3
1523	2	10	20.7
1523	2	11	20.3
1523	2	12	21.1
1523	2	13	21.6
1523	2	14	22.8
1523	2	15	22.6
1523	2	16	23.8
1532	2	1	4.4
1532	2	2	8.3
1532	2	3	11.3
1532	2	4	15.3
1532	2	5	17
1532	2	6	18.7
1532	2	7	19.3
1532	2	8	20.8
1532	2	9	21
1532	2	10	21
1532	2	11	22.6
1532	2	12	23.8
1532	2	13	24.7
1532	2	14	25.1
1532	2	15	25.3
1532	2	16	24.6
1540	1	1	4.7
1540	1	2	8.2
1540	1	3	9.8
1540	1	4	11.1
1540	1	5	13
1540	1	6	14.3
1540	1	7	15.2
1540	1	8	14.7
1540	1	9	15.5
1540	1	10	15.1
1540	1	11	15.4
1540	1	12	16
1540	1	13	16.9
1540	1	14	17.5
1540	1	15	17.7
1540	1	16	18.2
1548	2	1	4.4
1548	2	2	7.9
1548	2	3	9.6
1548	2	4	12.4
1548	2	5	16.3
1548	2	6	15.8
1548	2	7	16
1548	2	8	16.7
1548	2	9	16.6
1548	2	10	17
1548	2	11	17.6
1548	2	12	17.8
1548	2	13	18.6
1548	2	14	18.5
1548	2	15	18.8
1548	2	16	19
1556	2	1	5.240269587
1556	2	2	7.2
1556	2	3	9.2
1556	2	4	13.2
1556	2	5	17.4
1556	2	6	17.5
1556	2	7	18.8
1556	2	8	19.5
1556	2	9	19.9
1556	2	10	21.7
1556	2	11	20.9
1556	2	12	22.1
1556	2	13	22.7
1556	2	14	23.6
1556	2	15	23.7
1556	2	16	23.8
1563	2	1	5.240269587
1563	2	2	7.8
1563	2	3	10.2
1563	2	4	13.4
1563	2	5	17.4
1563	2	6	16.7
1563	2	7	18.3
1563	2	8	18.3
1563	2	9	18.3
1563	2	10	20
1563	2	11	17.3
1563	2	12	18.5
1563	2	13	19.2
1563	2	14	19.4
1563	2	15	18.9
1563	2	16	19.4
1985	1	1	6.3
1985	1	2	12
1985	1	3	14.3
1985	1	4	15.9
1985	1	5	18.6
1985	1	6	17.8
1985	1	7	18.3
1985	1	8	17.9
1985	1	9	18.5
1985	1	10	17.5
1985	1	11	18
1985	1	12	18.5
1985	1	13	18.2
1985	1	14	19.2
1985	1	15	18.7
1985	1	16	21.67417647
1583	2	1	4.7
1583	2	2	8.4
1583	2	3	10.9
1583	2	4	13.4
1583	2	5	15.4
1583	2	6	16.2
1583	2	7	16.4
1583	2	8	16.2
1583	2	9	16.2
1583	2	10	16.3
1583	2	11	19
1583	2	12	16.2
1583	2	13	16.5
1583	2	14	15
1583	2	15	17.8
1583	2	16	18
1591	2	1	8.2
1591	2	2	10.5
1591	2	3	12.7
1591	2	4	17
1591	2	5	20.4
1591	2	6	20.2
1591	2	7	21.1
1591	2	8	21.9
1591	2	9	22.6
1591	2	10	22.5
1591	2	11	23.4
1591	2	12	23.6
1591	2	13	24.8
1591	2	14	24.9
1591	2	15	25.7
1591	2	16	26.1
1598	1	1	4.8
1598	1	2	7.9
1598	1	3	10.5
1598	1	4	12.3
1598	1	5	13.9
1598	1	6	15.4
1598	1	7	16.2
1598	1	8	16.7
1598	1	9	16.8
1598	1	10	17.1
1598	1	11	17.4
1598	1	12	18.4
1598	1	13	18.9
1598	1	14	19.9
1598	1	15	21.6
1598	1	16	20.8
1516	1	1	5.1
1516	1	2	9
1516	1	3	11.4
1516	1	4	12.6
1516	1	5	15
1516	1	6	15.6
1516	1	7	15.1
1516	1	8	15.6
1516	1	9	16.5
1516	1	10	16.3
1516	1	11	18.2
1516	1	12	17.1
1516	1	13	17.4
1516	1	14	19.5
